product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,Composition,Size,Product safety
0985159001,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-10-08 11:55:50,0985159,001,Denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32/32",
0985159001,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-10-08 11:55:50,0985159,001,Dark gray,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
0985159001,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-10-08 11:55:50,0985159,001,Dark gray,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32/32",
0985159001,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-10-08 11:55:50,0985159,001,Light denim blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
0985159001,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-10-08 11:55:50,0985159,001,Light denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32/32",
0985159001,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-10-08 11:55:50,0985159,001,Dark blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
0985159001,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-10-08 11:55:50,0985159,001,Dark blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Midnight blue,Slim fit,"Shell: Cotton 99%, Elastane 1%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Midnight blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Light denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark gray,Slim fit,"Shell: Cotton 99%, Elastane 1%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark gray,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Midnight blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Midnight blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Denim blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Denim blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Light denim blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Light denim blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark gray,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark gray,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Midnight blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Midnight blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Light denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark gray,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark gray,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Light denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark gray,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark gray,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Black,Slim fit,Pocket lining: Cotton 100%,,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Midnight blue,Slim fit,Pocket lining: Cotton 100%,,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Midnight blue,Slim fit,"Shell: Cotton 99%, Elastane 1%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Denim blue,Slim fit,Pocket lining: Cotton 100%,,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,Pocket lining: Cotton 100%,,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Light denim blue,Slim fit,Pocket lining: Cotton 100%,,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Light denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark gray,Slim fit,Pocket lining: Cotton 100%,,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark gray,Slim fit,"Shell: Cotton 99%, Elastane 1%",,
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Midnight blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Midnight blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Light denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Midnight blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Midnight blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark gray,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
0985197001,men_jeans_slim,Slim Jeans,$ 19.99,2021-10-08 11:55:50,0985197,001,Dark gray,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim blue/trashed,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Denim blue,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black/washed,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim blue,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black washed out,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,White,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black/washed,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Dark denim blue/trashed,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black/trashed,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Dark blue/Trashed,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Dark blue/washed out,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Denim blue/trashed,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Denim gray,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim blue/trashed,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim gray/Trashed,Skinny fit,"Cotton 98%, Elastane 2%",,
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim blue/trashed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim blue/trashed,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Denim blue,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Denim blue,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black/washed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black/washed,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim blue,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim blue,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black washed out,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black washed out,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,White,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,White,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black/washed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black/washed,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Dark denim blue/trashed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Dark denim blue/trashed,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Dark blue/Trashed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Dark blue/Trashed,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Dark blue/washed out,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Dark blue/washed out,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Denim blue/trashed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Denim blue/trashed,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Black,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Denim gray,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Denim gray,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim blue/trashed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim blue/trashed,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim gray/Trashed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim gray/Trashed,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Gray,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Gray,Skinny fit,"Cotton 98%, Elastane 2%","The model is 184cm/6'0"" and wears a size 31/32",
0690449022,men_jeans_ripped,Skinny Jeans,$ 39.99,2021-10-08 11:55:50,0690449,022,Light denim blue/trashed,Skinny fit,"Cotton 98%, Elastane 2%","The model is 187cm/6'2"" and wears a size 32/32",
